Activin A	BDNF	BMP2	BMP4	BMP6	CD40L	CXCL12	EGF	FGF2	GCSF	GDF11	GDNF	GMCSF	HGF	HMGB1	IFN1	IFNG	IFNL	IGF1	IL10	IL12	IL13	IL15	IL17A	IL1A	IL1B	IL2	IL21	IL22	IL27	IL3	IL36	IL4	IL6	INS	LIF	LTA	MCSF	NO	NRG1	OSM	PGE2	TGFA	TGFB1	TGFB2	TGFB3	TNFA	TRAIL	TWEAK	VEGFA	WNT3A
ABCC5	-0.1274712734331293	0.08819865265467511	0.1425745574563111	-0.0500592715291254	0.0363747429913585	0.0539896275	-0.1207714529999997	-0.01032102520051725	0.18660513820905766	0.02439009978234	0.0669662261930561	-0.3183095450000009	-0.27051653562694966	-0.12573886417947414	0.0454665000000016	-0.1026709623127306	-0.23680033651588062	-0.10912590150000054	-0.0668192922911679	0.1447401539629971	-0.0669622191167	0.0074012701249993006	-0.5209796468581427	-0.0277559254591376	-0.0025925	-0.1255308820838583	-0.0792017711639772	-0.082149850173539	-0.12406648544128356	-0.2444206964137603	-0.517917539461795	-0.2287006738046712	0.01105244591549455	-0.036405400570973245	-0.0035573439815763525	0.0458883005000014	-0.3467408281858303	0.7926565033103614	-0.1053926687782116	-0.067796220813465	-0.05231264444074755	-0.0382511096633702	-0.09482229979368559	-0.0166008289960852	0.0660183438091195	0.07863818374999985	-0.1388688630000008	0.0174083974095999	-0.0315185884887183	-0.02414810990939185	-0.0336597839395049
ABCD1	0.3791955961131999	-0.10867714686254	0.0788760960798251	0.3073767670409477	0.2919088888466441	0.0137796390000008	0.008204048781593	-0.01344431014297905	-0.0688800392937063	0.0204160948505998	0.111518168950937	-0.0356655113934505	-0.0196657579782733	0.06262639185932126	0.0716590000000003	0.15541670802278013	0.04141796579863885	0.060649045500000304	0.0486542329775581	-0.00786035024766235	-0.0171088641082999	0.06001852004341445	0.0	0.0546775880648575	-0.009155	-0.1024381961095923	0.0148749999999999	-0.0191365771833713	-0.05136026462012255	-0.0041796457947098	0.5301641275824736	0.1189410727235075	-0.0395665283240931	0.0012270383405777	0.019163920443934897	-0.0464209665000003	-0.150068192715881	0.3354370230000008	0.0800419462369905	-0.0173693299711601	-0.01130424473787435	0.1000475670000007	0.09365533853164071	0.0760863296669751	-0.0007560787077007	0.036646150075964	-0.02901764923953535	0.2493691011996564	-0.0161148072006591	-0.0352006314778998	0.0736141835905552
ABCD3	0.0864241644991128	0.0461338328164231	0.032314478160079	0.1863346633452616	0.1346237071937599	-0.0614496120000005	0.0243305615000011	0.0282372858966224	-0.0553455407662726	-0.0580902268292771	0.0274590157688177	0.10531771775000015	-0.02727317242236625	-0.09467249626020745	-0.0563299999999991	-0.0975874347499985	-0.1952777071222535	-0.06657361335596329	0.0238569196006905	-0.03885163269335505	-0.0738362715611859	-0.04702003359194985	0.05003681855191015	0.0433368570000003	-0.08876188636050165	-0.2033015968812624	0.02176909804189	0.0406632470310253	0.0076232412030252	-0.1296278246189821	0.2305036266700799	-0.4627342413101401	-0.020637204367624548	0.10844224266605004	0.0716165285173895	0.0074249249999995	-0.6006523704050152	-0.0502162281648259	-0.2991808759388252	0.0371281195541586	-0.0768815152016806	0.0818203462560154	0.0160180209088709	-0.0992214960572717	-0.0188497029999998	-0.09532218273055501	-0.1044268792407172	-0.081741956937714	-0.0476050699957202	0.0793886223526287	-0.0497867350541092
ABCD4	0.0017287499460856	-0.1672420499999999	0.0083730815497524	0.113515969903001	0.0457089522021334	-0.0366428050000005	-0.0623935375	-0.1254868742479393	-0.0518594417118163	-0.0336463974971743	0.0702991650864008	0.0045934432499996	-0.2566270374972653	-0.11718201243766074	-0.0313642625000003	-0.0165982014216485	0.000400590000001	-0.015230515875001651	-0.0138517651318834	0.010353808482294901	0.0036526489053541	-0.0187524424374991	-0.1854222477837257	-0.0536669150164966	-0.007869999999999999	-0.0413054192789097	-0.0062150000000009	-0.06529933597616065	-0.0061558194999991	-0.0434408150712872	-0.0162398553398999	-0.1364191982265952	0.01598320875000065	-0.01522375479344765	-0.08287539665492495	-0.0420807500000002	-0.12956046522989745	0.1455424999999994	-0.0931358693209172	-0.1123986271826629	-0.018460804006890298	-0.0036330000000006	-0.15697357145382584	-0.01837454955934855	-0.1415300152352201	0.0486369055316997	-0.0341235487165675	0.0024692458518478	-0.0191476764039411	-0.0518397185368759	0.0633669446207736
ABCF3	-0.1062784633008364	-0.054279064731788305	0.0533704394496532	-0.0405263821081209	-0.0037364698569425994	-0.0348782234999998	0.0150048834999987	-0.03341637715523	-0.05921538090838395	0.0122073049206794	-0.0424887889303713	0.0770876999999994	0.15185380151441324	-0.03605425645041515	0.0271290000000021	-0.0118639604999994	-0.011222453582615699	-0.07686566800195571	0.0238485831557504	0.02511793480041	-0.0034493874310239	0.009688492794017	-0.013230943304758349	0.0100035394731907	-0.02411013000000045	-0.02967995680463905	0.0068	-0.00029220910952469994	-0.0867909348308879	-0.0278743205345755	0.2684115257445478	-0.2187000524129736	0.1356849683383503	0.0050476676421178	0.11513377663558086	0.0337162049999975	0.14012165663777465	-0.0854204881826188	0.0212198719232894	0.0302225223987666	-0.05134311256402505	0.1182514329999993	0.024189008981536402	-0.0414381550289748	-0.1473965600000006	-0.0313283454218371	-0.02532850719359465	0.0235506719856299	-0.0039834734292316	-0.0340247889357128	-0.0223985009640401
ABCG2	0.0752722611476498	0.0	-0.0402953556644201	0.2984712395287454	0.14761609842694232	-0.0467477059999996	0.0029929243454143	-0.0215820285776642	0.057466032593865596	-0.0257480474825486	-0.0525788028398839	-0.06456416075000025	0.01239607788532	0.033804516048807604	0.1761545000000008	-0.01337019111858275	-0.1104859731114569	-0.0637328395	0.0026632499999976	-0.0295795320891112	-0.0267941126910904	0.0224764335499998	-0.0273744864836436	-0.01875997743794585	0.012960000000000001	-0.0027591659131207	-0.027462499999999952	-0.08239964377233461	-0.031884061019786	-0.3944075476751197	0.1456053222468994	-0.2397914053217187	0.2898827501564861	-0.03851796546540505	-0.16579569778292225	-0.0152015622800512	0.10927127803609629	-0.05986213244999975	0.0151117881848699	-0.0781528197207546	-0.09772925080093481	0.0010691164364666	-0.006728760946235601	-0.14161334563626127	-0.0955604072069462	-0.17719073519950035	0.01050346099839	-0.0312875925578328	0.0940007925589192	-0.0601990000000007	0.0827937445707585
ABHD11	0.0906202971886998	-0.03174999999999995	-0.0118596503344203	0.0784740580230842	0.1260384596281726	-0.0535195265000005	0.0427579814999996	0.019426540118589297	-0.03197680045547765	-0.0305365844284022	-0.1513004051291444	-0.10830498352252646	-0.06511405649996055	0.017509097929204902	0.0147910000000006	0.0029275369999997	-0.07000280527851616	0.00793888875	0.0714464012344633	0.0148797694655429	-0.0551634884929352	0.00050221090786935	-0.06588753819113566	0.0103576434338452	0.00019999999999999998	-0.1059334447490658	0.0280359702260204	-0.02831979155137915	0.0559564059740151	-0.0908509520037503	0.213061405486246	-0.274941172517968	-0.00036531392493265	-0.0004259935428628501	0.1171748067846603	-0.0387550000000005	-0.4618983605609639	-0.0473908139049896	-0.0178605787038339	-0.03477418846264	0.06537990141148281	-0.0437405270290312	0.18780744048572684	-0.122594889544765	-0.0575854575908509	-0.09873017155393479	-0.0324428530942508	0.0119977843158896	-0.0021954056735102	-0.0145843860288055	-0.03216662400597895
ABHD17B	0.11487390448499976	-0.05413563382258055	-0.0594709999999985	-0.1477349920799042	-0.017397949151712645	0.0145023429999993	-0.1339030540540813	0.0228732304673349	-0.16141880954894725	0.1120461648431754	0.0111725475157253	-0.165013788586954	-0.041540933810091704	-0.1739739481412242	-0.0967387500000001	-0.0328768270000008	-0.0659435578750011	0.0524213099506356	-0.0931505954160787	-0.0053986957913089995	0.0916402623686796	-0.0426978081496409	-0.0008740640408815498	0.09345464779549756	0.0099556364999995	-0.0095437726708706	-0.0835416624169251	-0.08042074013567305	0.02892083725526	-0.0832644399025506	0.1475550013733291	0.1523523719943629	-0.012032718	-0.07946943606031584	-0.04082941493994545	0.1495148855786681	-0.49639729919362086	0.0478832748014124	-0.2045706115748897	0.0586656487394599	0.0384380613750004	-0.0228279294542619	0.0076916086906724	-0.0584780488732763	0.0649273235833316	-0.05096917524999915	-0.039316687856435245	0.0645421583623395	-0.0118579605646118	0.0625935784912052	0.0476311701021985
ABHD18	-0.02951849012432015	-0.00365380896329235	-0.0069458994869195	0.0195417797407183	-0.08539697749957036	-0.0456177672500008	-0.2623698458225383	-0.01681861021321565	-0.0944432042997616	-0.0329476061617288	0.0043964185840268	0.06145304097301605	-0.07997870430294671	-0.0261542739357439	0.0122898970717142	0.02304425947165505	0.0588812999999999	-0.00980388774999995	0.0264722113611917	0.0633851438729462	0.0094064828829703	-0.021976286458713898	0.08225640609710219	0.0054080267000997	-0.0302212499999999	-0.052016172789060455	0.178594411915798	-0.02750688521891515	-0.02129494424005025	0.0337186098096555	-0.0465872199734604	-0.0083039786253538	0.0232684946702201	0.0283585551537157	-0.020081658208473303	-0.0449250000000001	-0.15055896565622234	0.0569139467154205	-0.1007289334955308	-0.08276053057032	-0.014441475556209699	0.0424352663203968	-0.0854454932309403	-0.0996652054999999	0.0315935054794094	0.0842943227691639	-0.0665597144326204	-0.0696226072499399	-0.0306890108247577	-0.005450871408783	-0.0043592489608037
ABHD2	-0.313357949331599	0.028608616194560302	-0.0061034770513694	-0.0296892735394658	-0.02494533139126265	-0.0872355319999993	0.0292772310886499	0.0049711044766773	0.02696739578014325	0.0485380933087302	-0.0021247365006793	0.10707710099999929	-0.0616603561684503	-0.019122313561350048	0.0803340000000005	-0.0538206603924802	-0.061245008889839345	0.033779174023051	0.0083733016394411	-0.1500790012500004	-0.0297305166852162	-0.0548152926383282	-0.1514469131098643	0.07342746407284605	0.01405	0.0780648396908256	-0.11185	-0.0698290609114673	0.0081736312846008	0.0453176323192003	-0.5232833228582665	-0.0108132012730148	-0.10393500000000006	-0.016094676815821198	-0.3147093093049156	-0.0141087250000015	0.06484833943174585	-0.2055126332497864	0.0271545004439381	0.0372322255761092	-0.05694329276114545	0.0408474819752076	-0.046826750145124205	0.16784861344966284	0.0034786804999988	0.1073504830096121	0.009686921338186	-0.1892270205669604	0.0354087336397785	0.0549431613319479	0.032418275853572
ABHD4	0.0705535557745804	-0.2514673671502961	-0.0002961121011413	0.1418746377756994	-0.20780903421318797	0.0164323089999989	0.1062253592870678	-0.1036335881149379	-0.01671299270807315	0.0270927831195093	0.5107580396197697	0.04123971674999935	-0.0456316539609389	-0.13927920861600396	0.1164299999999993	-0.0835586116085433	-0.18337412158234928	-0.1165918761369053	-0.1096922885870848	0.0609748491939892	-0.0654030456495746	0.05770771592861115	-0.2753918122896648	-0.01381345062815465	0.00144999999999995	-0.3008566551494969	-0.045	-0.0106719587589372	-0.0281913149999999	-0.1697560243424014	0.0098268504262408	-0.1953188310110088	0.24844954071655057	-0.029593683889307797	0.00805292917833265	0.046939284999997	-0.0013121212330013537	0.0583450000000009	0.1571379880454584	-0.0574853546313702	-0.08759813818178315	-0.0051265659999995	-0.1308095954903574	0.03243195107756855	0.0518358203063447	0.1434085199999999	-0.12718629886515448	-0.0790439447754054	-0.0620754712114228	0.0337282572687533	-0.044612948398485355
ABHD5	0.1792225517667907	0.110306955184428	0.1339840008356203	0.0964400364229991	-0.051207551583050945	-0.0832183819651941	-0.0409465239999999	0.072024395928663	-0.007562756112208	0.0359424924607516	-0.0164005362024743	0.13580883708890584	-0.049757085205189455	-0.0716002973486913	0.0029302025000008	-0.0268439009999994	-0.036910315063474156	-0.0335314302499991	0.1522078961154234	0.04884336613715005	0.0448719031559248	-0.0187417780620156	0.0420266842681431	0.020354992484593652	-0.00399	-0.0559564059740151	0.1031699999999977	0.012052556757021	0.0818574000000005	-0.0212316886547148	0.0516506305155335	-0.0566221412089476	-0.04689923492299515	0.11004892327977164	0.00746492632735845	0.320089059999999	-0.46374848659929047	-0.0480700839962668	0.1903101945096344	0.1358829912544377	0.09125050931869165	0.0928801127435532	0.08009121235065461	-0.03966186105257405	-0.021731687409547	-0.0790736469999999	-0.053938831288423	-0.055963563048742	-0.0486903670497396	-0.0406687552270637	0.02789263478656795
ABHD6	0.0771806903086833	-0.196	-0.0092895099591654	-0.0534073818400679	-0.18702632344617326	0.009763453999998	-0.21416359971883692	0.051036465317823604	0.22380261529299855	-0.0536370542683726	0.0278106873908532	0.061390218000000496	0.09586809278196595	-0.022163166625881348	-0.1427129999999987	-0.04025020989618665	-0.1957429475000003	0.023531759750000852	0.1101633667813666	-0.073444602422124	-0.1088946659351517	-0.0090480004850906	-0.13629273801069441	0.01526106546279905	0.01110000000000005	-0.1862729955297964	0.030815	-0.1807283457017462	0.0094920439999999	-0.1288628585364302	-0.0477937214747976	-0.4693800961012271	0.11395982198580329	-0.0010642138994075	0.2742716473830453	-0.0281043289999996	0.20599634426842076	0.7967449999999996	-0.1030244465920331	-0.1357366175075478	-0.049713164374523	0.2110002242732083	-0.05747450931316675	-0.07581799841558375	0.03850643822412	0.08404480442365275	-0.13232979500000108	-0.1533769884461846	-0.1076741098372791	0.0132404804270063	0.01659697143527465
ABI1	0.031281138027662	0.0159755021192858	0.0795075522048138	0.1592774339672749	-0.042736719957106054	0.0031638061821714	0.0514083128824642	0.00358081266744565	0.00159134789250805	0.0507321434848169	0.0895847145724797	-0.07313738287499925	-0.017740288756265852	-0.10340429880569174	-0.1446874999999998	0.0097041373188506	0.01951678347663735	0.0028571257500007406	-0.1771145000000018	0.11026269667335331	-0.067430231153251	0.0121439268251207	0.0799782244622968	0.0013638320740843	0.05676781249999985	0.0419993709999992	-0.0477299999999969	0.002292219085175351	-0.0054168838640245	0.0201984363784983	-0.0146475697562564	0.1466381489063977	-0.026323786124999998	-0.0301768149744101	-0.13231183031019794	0.0021128499999996	0.3476239146276599	0.4096458819999977	0.1904714184510414	-0.0639560299609107	-0.059408700875000296	-0.1269645396962682	-0.0539631349512634	0.0206245137625651	0.1020021290000006	0.049440945580069	0.04875152632311635	0.0451514331343894	0.0086488759233898	-0.0121568528937014	0.0029850249736827
ABI3BP	0.0142845760983854	-0.034	-0.0436226235093197	-0.0325496959173571	-0.10275847900429144	-0.0205466145000006	0.0338179485000003	0.0106603944147756	-0.0141445222157118	0.0060906069554205	0.0184908978546634	0.0448250825111888	-0.00036561811198975	0.0007866636599439501	-0.1183269999999989	-0.0048979470000007	0.0146199999999998	-0.00889433850000105	0.0224840141513788	-0.0120339047499995	-0.0372892205438497	-0.059531021170202	0.00273084418490475	-0.0302256140658523	-0.0146875	0.0874411190474497	-0.0093866671964868	0.00399019779070505	-0.0404974267776099	-0.0436159601800403	0.07108069909168065	-0.0140751852117227	0.0035888232442675	0.0140751852117227	-0.06021740761519985	-0.0086730605100702	-0.0798643868845719	0.0443495769999997	-0.0754773281323504	-0.0053793990831552	0.0332904964180955	-0.1592699999999993	-0.0310277044792177	-0.0258513276481476	-0.2515116954491816	-0.00664732711978485	0.01435529297707	0.0484754141032175	0.0146810298156716	-0.0891405021885356	-0.05198967591024045
ABL1	-0.11675946583013	-0.0295	-0.0849423913198901	-0.0612513074305489	-0.1589560856151246	-0.0812262940000003	0.0183361554999996	-0.04837368992443285	0.062337490649465754	0.0047741094338995	0.1897595509746565	-0.076254295	-0.1267498818500776	-0.0568810463356193	0.0307260495000001	-0.0383687083998207	-0.06058790533949775	-0.01362998420859535	-0.0387895633265182	0.03293755875625365	-0.1159452240601899	-0.025016437959663098	-0.2703762493763828	0.01512402556219775	-0.00011250000000005006	0.1271297088560397	-0.0625569845874932	-0.18594235149760574	-0.0280831074523848	-0.0401469310207094	0.0400279570890962	-0.0832105291950977	0.0412495504999994	-0.0054708553800896995	0.03445500432624985	-0.0175213964999993	-0.1128978272568119	0.016887273677046247	-0.0448989281801601	0.0756367313693098	-0.06608761062485685	0.5115305747677148	0.056061953466938846	0.1972394692516348	-0.0376377077719656	0.0347271348624596	0.01638552063743055	0.0108883317605288	0.02191236311935	-0.0458161390552565	0.05082040383870495
ABL2	-0.0754824843535253	0.1528451216747495	-0.0338557372752923	-0.0489519813107716	-0.05962038880834935	0.0537362124999996	-0.0470261505000002	0.13515320392974467	0.0865859460289075	0.0807446912440248	0.0447079522534981	-0.0340083837499998	0.8584768071551596	0.09030121487933296	0.1257041299999999	0.003122510999999	0.0076436794877824	0.0336737652500005	0.0513468800002203	0.07220918178284555	0.0958979019664285	0.005154694691455301	0.118495541390551	0.04534322948520115	0.0321844999999995	0.2184186232909848	0.0445	-0.03953951062490385	0.0032666590000001	0.1155454824244897	0.5876328145743277	0.4973934500960953	0.0245432836433452	0.03595122219196075	0.09965028464076825	0.1465916877499999	0.035297162598831505	0.1186013540000003	0.0239643981467283	0.1434391995594846	-0.03029118795863265	-0.2937853245386268	0.06743953628421105	0.13941756266317726	-0.1290747847918378	0.09658174534696284	0.10864485778349739	0.1558794731465393	0.0223711253943985	0.0645970257107286	0.08386934336898011
ABLIM1	-0.0760341589023649	-0.0769999999999998	-0.0493185093606012	-0.1489217477897559	-0.16028956079307205	-0.0276021955000018	0.0964413000000004	-0.01834086288471055	-0.0413132004533356	-0.0309915614596842	0.2367401918543059	-0.18972758699999964	-0.1262770868421654	-0.1547830815891671	0.1357275000000015	-0.0515004560000003	-0.11132189739952955	-0.0294775757499987	-0.0682839131295596	0.002255758375	-0.128352253191089	0.0002046954375003	-0.11078684458063125	-0.0227221491931084	0.007509999999999999	-0.1151645735697819	-0.0884642270585653	-0.08296361994371565	-0.0084899819969495	0.0356079837993732	0.0821529530958278	-0.5420877233414911	-0.034496999999998945	0.01611208623797465	-0.0747372455217856	-0.0281349474999998	-0.128945687121329	-0.06726862794728425	-0.2783830457327845	0.171369387787013	-0.0534106063819761	0.0140655743209832	-0.1130677643854878	-0.02456962972626315	0.0528159771646139	0.046990611601382654	-0.10722349085063375	-0.0120182827846138	-0.0834328362007053	0.001994183727203	0.08336499296942175
ABLIM3	0.0240471441005225	-0.0340088238263702	0.2414580028073105	0.0616200409911949	0.2271743463144555	0.00381655325000045	0.1465919301271849	0.0213965957183184	0.09451691219500855	0.1327642520829401	-0.0110789339619703	0.16041805175000065	-0.0002220775105588	0.0175910045008596	0.0684299999999993	-0.02609299087500045	-0.05569419406551195	-0.0835157444999996	0.2330981679852353	0.11768191422620106	-0.0037680675445894	-0.0120885289603203	0.0059165390820892	0.0625107438268248	-0.0046516208749993	0.039747104011902595	0.0213999999999999	-0.00105372610653285	0.0414427860000001	0.0160835084888688	0.1142756837838501	-0.0477955110963828	-0.1051369919403582	0.0421173331711476	-0.0243582368002055	-0.1774487929999999	0.01969792639158624	0.527376763814801	0.0116057840766714	0.0365115016278885	0.309888694784235	-0.096864856999999	-0.0219415624999999	0.2406072374853796	0.1412197000908843	0.088982432861832	-0.0164541047757994	-0.0492883213443846	0.0034101368903192	-0.0741074739999998	0.0191608835000005
ABR	0.1070723902064152	0.2803884165214239	-0.0096220000000002	-0.0056375030945545	-0.07598080599563681	-0.0107862044999995	-0.0492913465	0.01691928236135435	0.2629659897872956	0.0317148421589625	0.0131157707865892	-0.07144556249999964	0.28293368697128796	-0.010409766231739049	-0.1082825000000014	-0.0165149039733423	-0.06376024326221966	0.01116051000000025	0.0992389611533379	-0.00604185355625115	-0.0888009821714019	-0.0038262990355375	-0.02942212431051855	-0.01383440886665435	0.030975000000000003	0.139410347501979	-0.074181850896724	-0.09297856977020294	0.057008386749999695	0.0263035368257007	0.1560081975142173	0.0838790783379428	-0.00921575257572505	0.0261631216336324	0.05386380304739035	0.0823363255047544	0.15273771460749241	0.1566670621	0.0498013719422356	-0.0271366400329349	0.023741972977511197	-0.0611010000000007	0.01229856222276425	0.09904721786763826	-0.0766781467500017	0.0488079458750461	0.10132137669160185	0.0224659577492749	0.0478733245404381	-0.0309054822431531	-0.0410233321861697
ABT1	-0.0061957467358815	-0.05480874098062925	-0.0285962339034302	-0.0288807996667968	-0.049713640831517296	-0.0618625106390498	0.0744606820000006	0.0531934923336443	-0.0396535194663154	-0.0358046944060106	-0.0268856282204907	-0.048514538305461	0.011583770609351049	0.15644646834116036	-0.0804875000000002	-0.0140349879999996	0.00480243049999935	0.0586267212500004	0.1145664584510202	2.136857027786664e-05	0.0593981510067096	-0.030788764401552253	0.16471663325640606	0.0749726561033967	-0.0016999999999999997	0.0147105894898308	0.0865322436539699	0.036444847438512104	0.1514457379999996	0.0481657855537234	0.0867059574689546	0.0354363965652528	0.0355911399081394	-0.01531260773332025	0.15995428382982246	-0.0706719500000012	0.0049555656833047	-0.3734458719750342	-0.0538653073686274	0.2698703329169341	0.06767412847439976	-0.0035620000000005	0.15496906486093404	0.01569263457758115	0.0439775211651012	-0.06048644241110285	-0.01729	-0.0258401323827701	0.0034776396132798	0.1023704908582778	0.0075177349504351
ABTB2	-0.1281842492630316	0.02342778713844705	-0.0608316347228985	0.065593279979403	0.04534124787115115	0.042753832662429	0.1752425168007754	-0.01819964720544235	0.0474149275340163	0.0139076901921497	0.7541168007441899	-0.01199540675000095	0.0822984453259492	0.0382746101161748	0.0800844999999998	0.1276654018585787	-0.00043734412500005	0.02073998649999975	-0.015175499999998	0.0024664998822061	-0.0436352651793852	-0.04664108457042295	0.0	0.012160921303337499	0.00469049999999975	0.4491505975633734	0.0051	-0.058732574618773396	-0.1246280708752112	0.0073646435614094	0.0974650286185783	0.5451614926631811	0.0970406376480608	-0.0394227250877192	0.12723854976633595	0.1140255000000003	-0.08607434922361755	-0.217762617	0.2374654928644077	-0.1167858722809873	0.08066782716842	0.2255900000000004	0.1358012043284595	0.25904381250887615	0.2348160105742192	-0.0185507092500012	0.23176841256375164	0.0251528602302695	0.1753636840636101	0.0148849489566869	-0.03538559817955675
ACAA1	-0.0364009714922452	0.04320062880447245	0.1168476724528231	0.0998280422227964	-0.02794408621150165	-0.001160314499998	0.0238091963392594	-0.07959519722347999	0.0785307435452771	-0.035480297132171	-0.0754629692730368	-0.112491434999999	-0.41733701898572123	-0.202284847887872	0.0916929999999993	0.0526298999999994	-0.0051000313600342	-0.00653937000000045	-0.0179219079972621	0.0	-0.0270793638321196	-0.01926218345801395	-0.0739048326439482	0.0036456797531907517	-0.0176692461725726	-0.11484578342105375	-0.0556050480894292	-0.00559578631269935	0.042751294221297254	0.0109710788581409	0.0099999999999997	-0.0695567513237076	-0.0494182313298248	-0.01041650944957155	-0.006516324788719902	-0.0897549986195187	0.3744486447314114	-0.1337220889792272	0.0198912597538196	-0.3130386516050301	-0.0421240907712592	0.004229185234728	-0.02333165380675025	-0.1201099277856599	-0.215336636020326	-0.06851314310498405	-0.056334875000000104	-0.0193334955729147	-0.0318164804016181	-0.04436436452775	-0.0270829037199957
ACAA2	-0.1466107547639299	0.1495068855885808	0.0149388669402492	-0.08725	0.1263307668030138	-0.1383644815	-0.0581735320000005	-0.0365360451537388	-0.09250164453955165	-0.0470691726934502	0.0013591101909327	-0.18663142750000006	0.1904174968140255	-0.08209501339744071	-0.0513890000000003	-0.0768936773718016	-0.10599020760177244	-0.0003913949999994	-0.0107914999999998	-0.00308759181106265	-0.0106664961225257	-0.03431715	0.17033652736832744	0.01001071261538805	-0.0346723050000005	-0.2071155607507293	0.0688574791080647	0.058491482107424	-0.036686006	-0.2396359386238273	0.834737054971388	-0.5160674195100883	0.1800331616809416	-0.17533510428578264	-0.1454935203314229	0.035115499999998	-0.4296061297566737	0.1166930439209066	0.0980552975924418	-0.3789995064330194	-0.10563627600095055	-0.0494782952591092	-0.02256777497288005	-0.0137846465778909	-0.0410417591987446	-0.0154218806597579	-0.1340964168802894	-0.105068048213031	-0.0680126480773095	-0.1163725605579406	-0.004335547353375701
ACACB	-0.4385601909067451	-0.061111514303387	0.0532631218159416	-0.0511921888339969	-0.02479992576293235	-0.0424534770000004	-0.0206697017769235	-0.07976656740035046	-0.2880009269432698	-0.1058198362946507	1.106416796455802	-0.01252617424999955	-0.4069073402080563	-0.01172941554568105	0.0435634673771012	-0.0288582601386578	-0.0794999999999994	0.0005004882562449	-0.0951572330403396	-0.1076302706863807	-0.1391865926839903	-0.0277754149815541	-0.40175722341565656	-0.0894592176248573	-0.1604999999999999	-0.1617927063750682	-0.1763788399937897	-0.0097305979228213	0.0093483050000005	-0.138706646943846	-0.5145269115054099	-0.081683797593708	-0.0003257343580695	-0.05313769888262995	-0.07804983240630345	-0.0575683640000006	-0.4448246009253167	0.0565686951376305	-0.3341307113529099	-0.3450755272023569	-0.16585405979667284	-0.0278739999999988	-0.0854801798729381	-0.0680831322499998	-0.2625656500000026	-0.0173368276646892	-0.05632194315351639	-0.0606382001118452	-0.0249357768115601	-0.0249369516418549	-0.03068486572495895
